label,content
1,"红米 性价比 神机 
 购买 目的 ? ? 
 
 母上 大人 的 原来 使用 的 是 红米 5p ， 因为 充电 不行 ， 所以 在 双 十二 考虑 给 她 换个 。 在 千元 机里 挑 了 几款 对比 了 下 ， 买 了 这款 红米 note11 。 
 
 开箱 体验 ? ? 
 
   小米 一脉相承 的 祖传 三样 ， ， 充电器 ， 充电 线 。 配套 清水 外壳 ， 出厂 自带 贴膜 。 
 
 外观设计 ? 
 
 浅梦 星河 配色 ， 后盖 有点 闪 的 ， 不过 反正 套 壳 ， 正面 挖 孔屏 ， 摄像头 在 上方 中间 ， 整体 感觉 很棒 ， 母上 大人 也 很 满意 。 
 
 使用 体验 ? 
 
 快充 体验 很 好 ， 这个 配置 给 父母 用 ， 也 完全 够用 。 因为 用 习惯 了 miui 的 系统 ， 所以 换机 后 ， 并 没有 任何 不适 。 不 打游戏 天机 810 芯片 够用 ， 6.6 寸 LCD ， 流畅 ， 字体 大 。 5000w 主摄 ， 中规中矩 ， 33w 快充 ， 告别 电量 焦虑 。 
 
 购买 推荐 ? 
 
 推荐 有 换机 需求 ， 或者 备用机 需求 人群 购买 。 
 
 推荐 指数 ? ： 十颗 星"
1,"这 是 我 第二部 红米 造型 也好 ， 系统 也好 ， 还是 外形 颜值 也好 以及 各种 体验 也好 ， 非常 非常 不错 。 从此 。 就是 小 米粉 ！ 
 外形 ： 好看 
 ： 过得去 
 音效 ： 不错 
 ： 很 好 
 待机时间 ： 够 了 
 其他 特色 ： 性价比 高"
1,"外形 ： 颜色 很 好看 。 大小 的话 用 起来 刚好 。 占 比大 ， 很 清晰 
 音效 ： 音效 可以 。 对 音质 没有 特别 追求 完全 够用 
 ： 日常 足够 ， 对焦 快 
 ： 对于 我 来说 不 打游戏 日常 刷刷 视频 足够 用 了 
 待机时间 ： 充 一次 足够 了"
1,"外形 ： 很漂亮 大气 上档次 
 ： 小 果 很 好 
 ： 很快 很 满意 ， 已经 用 了 一段时间 ， 超赞 ！ 会 回购 还 送 了 一款 小米 背包 。"
1,"真 挺不错 的   买 这个 备用机   昨天晚上 买 的 今天 中午 就 送到 了 
 外形 ： 很 适合 女孩子 亮晶晶 的 
 音效 ： 很 不错 
 ： 挺 好 的 
 ： 挺快 的"
1,收到 了 ， 超级 喜欢 在 京东 自营 店 购物 ， 物流 快 ， 而且 正品 有 保障 ， 时不时 的 搞 促销 活动 ， 让利 给 消费者 。 是 给 家里 的 老人 购买 的 ， 对 性能 要求 不高 。 没有 想到 这款 红米 这么 给力 ， 漂亮 ， 质感 不错 ， 屏 占 比 挺 高 的 ， 清晰 ， 系统 操作 流畅 ， 还配 了 33W 的 快充 ， 充电 效率 大大的 提升 。 总之 ， 物有所值 ， 值得 推荐 购买 ！ ！
1,给 老爸 买 的 ， 看 了 很 久 ， 对比 了 很多 款 ， 还是 这 款 实惠 配置 同等 的 。 双 11 下手 还有 优惠 ， 确实 很 不错 ， 老人家 很 喜欢 。
1,"收到 啦     成色 品控 完美     握持 感 特别 好     都 不 硌 手     性价比 很 高     给 家里 老人 用 的 
 还有 快充 和 5g     质量 也 不错     小米 性价比 之王 啊"
1,"外形 ： 还 不错 ， 小巧 精致 。 挺 喜欢 的 ～ 
 音效 ： 还 不错 ， 不 刺眼 。 音效 挺 好 的 ， 外放 很棒 。 
 ： 还过得去 ， 照片 不错 。 
 ： 价格 实惠 ， 但 配置 不错 ， 很 流畅 。 
 待机时间 ： 做 备用机 够用 了 。 电池 还 算 耐用 。"
1,"外形 ： 外形 美观大方 
 音效 ： 很 不错 
 ： 佳 ， 清晰度 高 
 ： 快 
 其他 特色 ： 大 电量 ， 玩游戏 也 不用 充电 ， 充电 快 ， 很 实用 ， 充电 一次 ， 无 后顾之忧 ， 赠送 的 透明 手机套 ， 包裹 性好 ， 完全 保护 ， 总之 性价比 很 高"
1,"直屏 ， 用过 曲面 屏 的 才 知道 直屏 是 多么 美好 的 事 啊 ， 直屏 带来 的 更 简单 的 做工 ， 这样 就 能 避免 厂商 明明 做 不好 还 偏要 做 的 外壳 ， 贴膜 也 十分 方便 。 制品 也 没有 误触 ， 这 在 晚上 躺 床上 看 是 十分 明显 。 直屏 还有 很多 好处 。 就 连 三星 也 回归 了 直屏 和 微 曲面 屏 。 
 有 极为 先进 的 3.5 mm 接口 。 能 用 有线 耳机 是 非常 美妙 的 事情 。 有线 耳机 的 音质 ， 用 极少 的 钱 ， 就 能 换 到 相对 较 高 的 音质 。 电池 也 不错 ， 解决 了 用电 焦虑 。 
 这个 价格 绝对 没有 问题 ， 日常 使用 绝对 没有 问题 。"
1,买 上 已经 用 了 一段时间 了 ， 感觉 真的 不错 ， 大方 漂亮 ， 清晰 ， 也 不错 ， 快 ， 非常 棒 的 一款 ， 孩子 说 超级 好用 ， 而且 价格 实惠 ， 建议您 如果 要换 选择 这 款 不会 后悔 ， 主要 是 过年 抢红包 超级 的 快 ， 每次 都 能 抢 到 ， 哈哈哈 ！ 还有 赠送 的 包 ， 好看 又 实用 ！
1,一直 使用 红米 ， 从红米 2A 到 现在 的 紅米 11 ， 使用 了 星期 多 了 ， 很 满意 这 款 ， 清晰度 非常 好 ， 触控 各 方面 也 灵敏 ， 256 的 内存 ， 性价比 非常 高 ， 也 不错 ， 値 得 拥有 ！
1,质量 很 好 ， 收到 货 第一 时间 打开 看 了 ， 很 不错 ， 很 满意 ， 用 着 很 流畅 ， 不卡 ， 也 好看 ， 再也 不怕 走 在 外面 冻 关机 了 ， 充电 一次 就行 ， 可以 到 晚上 下班 回家 ， 价格 也 可以 ， 性价比 高
1,"外形 ： 看起来 很 不错 。 
 音效 ： 比 预想 的 要 好 很多 ， 看起来 很 清楚 。 
 ： 是 该 有 的 水平 。 
 ： 目前 感觉 比较 流畅 
 待机时间 ： 充电 待机 的 时间 都 很 不错 的 
 其他 特色 ： 包装 很 精致 。"
1,颜值 非常 之高 ， 颜色 正是 大宝 喜欢 的 颜色 ， 响应 很快 ， 试 了 下 播放 音乐 ， 很赞 ， 也 赞 ， 物超所值
1,"外形 ： 高端 大气 上档次 ， 
 音效 ： 分辨率 高 ， 大屏幕 ， 看 小说 的 好 东西 。"
1,"外形 ： 非常 漂亮     精致     手感 极好 
 音效 ： 大     颜色 鲜艳     刷新 高 
 ： 非常 流畅   不卡 
 ： 非常 好   夜间 拍摄 也 杠杆 的"
1,买 给 妈妈 的 生日礼物 ， 小米 的 产品 看起来 很大 气 ， 外包装 干净 但 不 单调 ， 内包装 柔软 而 有 质感 ， 机子 更是 简洁 而 大气 ， 超大 ， 适合 老年人 看 视频 看 新闻 ， 电池容量 大 但是 很 轻 ， 闪银 背面 超级 绚丽 ， 整体 太美 了 。 6G 内存 ， 5 Ｇ 频段 ， 上网 超快 ， 关键 是 价格 才 1200 + ， 太 划算 了 ， 老年人 用 不二 之选 ， 强烈推荐 ！
1,"第一次 给 家里 长辈 购买 小米 ！ 
 外形 ： 浅色系 ， 看着 端庄 大气 
 音效 ： 特别 大 ， 适合 长辈 使用 
 ： 特别 清晰 ， 附带 超广角 
 ： 超级 快 
 待机时间 ： 5000ma 电池 ， 很棒 
 其他 特色 ： 小米 系统 挺棒"
1,"外形 ： 外观设计 风格 非常 好看 ， 尤其 摄像头 地方 很 喜欢 ， 整齐 地 
 音效 ： 音效 清脆 ， 没有 杂音 ， 声音 清晰 
 ： 像素 可以 ， 清晰 明 了 
 ： 8G ， 目前 来说 很 流畅 ， 很 
 待机时间 ： 待机时间 还 可以 ， 充电 很快 的 
 其他 特色 ： 不错 ?"
1,"买 给 父母 的 新手机 ， 换掉 用 了 几年 的 老 
 待机时间 ： 电池 够 大 ， 续航 持久 
 音效 ： 很 清楚 
 外形 ： 这个 配色 太 好看 了 
 ： 非常 流畅"
1,"这个 性价比 特别 高 ， 给 父母 买 了 ， 非常 不错 ， 用 的 也 很 流畅 ， 系统 简单 好用 ， 总体 非常 不错 ！ 
 外形 ： 漂亮 
 音效 ： 还 可以 
 ： 很 好 
 ： 很 流畅 
 待机时间 ： 不 玩游戏 可以 撑 很 久 ！"
1,"非常 不错 的 ， 买 了 好久 才 来 评价 ， 就是 用 了 感受一下 。 
 外形 ： 好看 
 音效 ： 清晰 ， 音效 不错 
 ： 拍 出来 的 照片 还是 很 清晰 的 待机时间 可以 
 ： 非常 不错 ， 很快"
1,开始 是因为 同事 买 了 这款 ， 试用 了 一下 真的 不错 ， 然后 就 开始 纠结 选 哪个 颜色 ， 后来 偶然 看见 有个 小姐姐 拍 了 这个 颜色 的 照片 ， 哇 ～ 简直 太美 啦 ！ 果断 入手 ， 这个 价格 这个 配置 很 合适 ！ 拍 完 转天 就 用 上 了 ， 完美 ！ ～
1,"好看 ， 手感 好 ， 充电 很快 ， 颜色 很 好看 ， 感觉 很大 气 ， 内存 大 ， 看着 很 舒服 。 
 : 好 
 电池 续航 : 久 
 通信 音质 : 佳 
 音量 :               大 
 : 快 
 显示 : 清楚 。"
1,待机时间 长 ， 色彩 饱和度 不错 。 颜值 很 高 。 送货 很快 。 是 正品 。 内存 大 ， 手感 不错 ， 很 喜欢 。 谢谢 店家 送 的 小米 水杯 ， 很 喜欢 ！ 高颜值
1,"外形 ： 大气 ， 后置 摄像头 排布 很 好看 
 音效 ： 很 好 ， 通透 ， 分辨率 够用 
 ： 还 可以 
 ： 很快 ， 90 赫兹 刷新率 很丝滑"
1,小米 就是 好使 ， 性价比 高 ， 耐用 ， 也 很 好看 ， 高分辨率 ， 像素 也 是 没得说 ， 内存容量 大 ， 充电 很快 ， 电池容量 也 是 可以 ， 快 ， 比较 喜欢 ， 不管 小米 还是 红米 ， 都 支持
1,这 是 买 的 第二部 红米 ， 第一部 是 给 妈妈 买 的 ， 用 着 不错 ， 又 买 了 这部 ， 给 爸爸 用 ， 用 了 一周 来 评价 一下 。 不错 ， 内存 128g ， 足够 用 了 ， 比上 一部 快 了 很多 ， 照相 也 很 清晰 。 红米 性价比 很 高 呢 。 一如既往 的 支持 国产手机 ！
1,很 不错 ， 给 老 母亲 买 的 ， 快 ， 老年人 用 这个 非常 不错 ， 又 大 ， 一下子 买 了 俩 ， 浅梦 星河   微醺 薄荷 。
1,"外形 ： 、 外形 漂亮 ， 美感 很强 、 设计 很 好 。 
 ： 照片 拍摄 很 好 、 满足 日常 拍摄 需求 。 
 待机时间 ： 待机时间 长 、 可以 用 、 充电 很快 。"
1,"外形 ： 漂亮 ， 十分 美观 。 。 
 ： 很快 ， 优化 不错 。 
 待机时间 ： 待机时间 很长 ， 适合 老人 使用 ， 作为 备用机 也 不错 。"
1,行 ， 很 流畅 ， 买来 当 测试 机用 的 ， 也 不 需要 那么 大 的 内存 ， 完全 够用 ， 反正 马马虎虎 就 心慌 ， 这个 颜色 很漂亮 ， 特别 喜欢 的 说 ， 也 不错 ， 很快
1,"非常 不错 的 购物 体验 ！ 
 外形 ： 很漂亮 很 无敌 ～ 
 音效 ： 也 是 完好 ～ 
 ： 非常 不错   千元 机 里面 算 很 好 的 了 ～ 
 ： 处理器 很 厉害 ！ 极快 ～"
1,给 妈妈 买 的 。     颜色 和 颜值 很 不错 ， 手感 也 很棒 ， 总体 来说 比较 划算 。       给 妈妈 用 挺不错 的 。       音质 好 ， 声音 大 ， 一般 。
1,"外形 ： 外形 很漂亮 ， 入手 很 惊喜 
 音效 ： 大气 画质 清晰 ， 是 我 喜欢 的 尺寸 
 ： 很 清楚 ， 不 模糊 
 ： 使用 起来 不卡顿 流畅 
 待机时间 ： 充电 一次"
1,:   畅快   :   清晰   续航 能力 :   很 好   首先 从 图 来看 ， 1955.28302 系列 采用 了 全新 的 直角 & ldquo ; 小立边 & rdquo ; 设计 ， 这个 有点 像是 iPhone   13 系列 ， 看起来 更加 潮流 具有 个性 ， 相信 能够 得到 不少 年轻人 的 喜爱 。
1,"昨天 收到 , 立马 就 打开 啦 ， 款式 很 喜欢 。 流畅 , 打开 软件 快 ， 下载 软件 快 , 清晰 。 使用 下来 ， 电量 感人 , 值得 购买"
1,"外形 ： 大气 ， 
 ： 好 
 音效 ： 不错 
 ： 快 
 待机时间 ： 长 
 其他 特色 ： 物流 快 ， 值得 购买 ， 非常 满意 的 一次 购物 。"
1,"外形 ： 好看 ， 设计 的 很棒 。 
 音效 ： 屏幕显示 很 好 ， 音效 也 是 yyds 
 ： 也 不错 ， 在 这个 价位 里 yyds 
 ： 的话 还 可以 ， 能 正常 各种 软件 。 
 待机时间 ： 待机时间 是 yyds 
 其他 特色 ： 有 贴水 凝膜 还 送 了 壳 ， 不错 。"
1,京东 物流 很快 ， 很 好 的 购物 体验 。 红米 的 这款 很 不错 ， 买 给 家人 的 ， 据 反馈 ， 很 不错 ， 很漂亮 ， 很 有 质感 ， 适合 女孩子 ， 屏幕显示 细腻 ， 虽 不是 顶级 处理器 ， 倒 也 够用 ， 电池 很 禁用 ， 快充 很快 ， 用 着 很 不错 。
1,"外形 ： 很 好看   大气 高端 时尚 造型 
 音效 ： 好   音效 佳 
 ： 很赞   跟 34 千 差不多 
 ： 不卡顿   赞赞 的 
 待机时间 ： 很快   几乎 不用 等 
 其他 特色 ： 物流 很快   不用 等 几天   点赞 ?"
1,给 老人 买 的 ， 大小 合适 ， 握感 不错 ， 容量 也 挺 大 的 。 可以 拍 很多 照片 。 挺大 ， 流畅 ， 相机 像素 也 很 清晰 。 还 送 了 透明 套子 ， 不错 。 客服 态度 也 不错 ， 有求必应 ， 有问必答 ， 推荐 购买 哦 。
1,"外形 ： 好看 ， 整体 线条 流畅 
 音效 ： 高清 ， 屏大 
 ： 意料之外 ， 真不错 ? 
 ： 非常 快 ，"
1,"产品 次日 就 收到 了 ， 京东 非常 快 哦 ， 值得 信赖 。 
 外形 ： 刚 收到   就 迫不及待 打开 看 了 下 ， 背面 有点 带 渐变色   特别 好看 ， 大小 尺寸 也 合适   也 大 
 音效 ： 打开 试 了 下 音乐   ， 音质 清晰 ， 声音 也 很大   ， 可以 同 音响效果 了 哦 ， 哈哈   特别 推荐 。 
 ： 拍 出来 的 照片 特别 清楚   感觉 还 有点 美颜 呢 。 特别 喜欢   最近 一直 用来 啦 
 ： 新手机 用 起来 肯定 是 不卡 的   特别 快   。 后面 不 知道 会 怎样   到 时 等 我 回评 吧"
1,昨晚 下 的 单 今晚 就 到 了 快递 小哥 很 礼貌 ， 打开 包装 我 惊呆 了 ， 这颜值 这 手感 简直 太棒了 ， 进去 界面 也 是 眼前一亮 ， 很 流畅 很 哇塞 ， 然后 的话 也 挺不错 的 ， 清晰 而 不失 美感 ， 计划 在 入手 一部 ， 总之 满意 的 一次 购物 。
1,"外形 ： 选 的 这个 黑色 颜值 很 高 ， 很 好看 
 音效 ： 双 扬声器 放歌 音效 很棒 
 ： 还是 挺 清晰 的 ， 对 相机 要求 不是 很 高 
 ： 很快 ， 日常 使用 够 了 
 待机时间 ： 目前 还是 挺 长时间 的 
 其他 特色 ： 这个 价格 性价比 很 高 了 ， 还 送 软胶 保护 壳 很 好"
1,一直 用 小米 产品 ， 这次 是 给 老妈 买 的 ， 感觉 很 好 ， 用 着 很 舒服 ， 顺畅 ， 特别 是 MIUI 的 系统 有 适合 老人 的 功能 。
1,"外形 ： 精美 ， 
 音效 ： 音效 非常 棒 ， 立体声 感 
 ： 成像 一流 
 ： 快 
 用机 感受 不错 ， 手感 刚刚 好 ， 值得 购买 的 一部"
1,"外形 ： 很漂亮 ， 闪闪 的 。 
 音效 ： 很 清晰 ， 声音 也 没 杂音 。 
 ： 来 一般化 
 ： 很快 ， 
 待机时间 ： 长 ， 
 其他 特色 ： 小爱 智能 挺 方便 的 
 
 总的来说 ， 很 不错 ， 物流 快 第二天 就 到 了 ， 送 的 玻璃杯 也 比 想象 中 的 好些 ， 目前 没什么 问题 ， 好评 ！"
1,"质量 非常 好 ， 做工 精致 ， 设计 漂亮 ， 使用 起来 很 顺畅 ！ ！ ！ 
 外形 ： 直角 设计 ， 科技 感 很 足 ！ ！ ！ 
 音效 ： 屏幕显示 清晰 ， 音效 非常 好 ！ ！ ！ 
 ： 满足 日常 使用 ！ ！ ！ 
 ： 很 顺畅 ！ ！ ！ 
 待机时间 ： 待机时间 长 ！ ！ ！ 
 其他 特色 ： 性价比 很 高 ， 还 送 了 水杯 ！ ！"
