label,content
1,"给爸爸买的，之前用的荣耀7x三年半了有点落伍了。给他又选了荣耀。屏占比太高了，外观震撼。6.8的屏幕看啥都爽。
屏幕颜色很舒服，触摸很灵敏，系统运行非常流畅。父母用电池大快充，屏幕大，这款手机完全合适。唯一不足的就是双音箱就好了。"
1,性价比之王果然是如网友有所说，2000块钱以内的性价比，手机的天花板，后盖的颜色特别好看，还配后盖壳，电池也还可以，整体感觉只要不玩游戏的话，这款手机真的是可以了，速度很流畅，然后容量也很大
1,"颜值超高，漂亮的不行了。电池很耐用。很满意。机器崭新，顺滑无比，屏幕很给力，看着舒服多了，对比了几款手机，感觉X30的性价比还是比较高的。头天下午下单，第二天就到
货了，就冲这送货速度就必须好评！"
1,"还不错，非常好看，外观不错，特别有质感，非常不错，像三四千的！
屏幕音效：屏幕显示效果效果也很好！
拍照效果：拍照也不错，现在手机性价比真高，特别好！
运行速度：用的不错，特别流畅！还不错吧！支持！"
1,已经收到购买的手机了。荣耀x30手机大屏窄边，颜值非常高，尤其是背面圆形的摄像头，非常有档次感，看着像高端机，再配上金色外壳，很好看。
1,价格比较实惠，该有的都有，给家里老人用非常好，大厂家质量不会有问题。我自己用荣耀30pro两年也不卡，笔记本电脑路由器很多都是荣耀产品，可以慢慢打造一个荣耀产品生态圈
1,年度最佳老人机，屏幕够大，字体够大，护眼120HZ的LCD屏幕，高端的颜值，够用的容量，轻巧的塑料重量，合理的价格，还有5G高速上网，超级快充等完全满足老人对手机的所有需求点。
1,这个手机真的特别值，66w快充，半个小时就充满电了，手机像吃了一箱德芙巧克力一样丝滑，用起来十分的爽，再搭配12+2GB的运行内存一点都不卡。
1,今天刚开始用感觉挺好的，特别快。充电特别快，用起来还不怎么耗电。真是挺好的
1,荣耀x30手机，外观时尚，银色很惊艳。在光线的照应下可以营造出幻彩的效果。在66w的快充支持下，半小时能充充达百分之八十一的电量，四十三分钟就能全部充满。手机手感非常好，使用速度也足够快，操作方便。非常好。
1,"手机收到了，质量很好，外观大气，屏幕大小也刚刚好，非常nice的，给爸爸用的，
待机时间：超长待机
外形外观：银色太漂亮了"
1,"荣耀X30配置高 骁龙6**疾速5G芯  120Hz全视屏 全网通版 双卡双待。8GB+128GB 
颜色钛空银很亮颜色很新潮   
外形年轻化设计。 运行速度流畅 待机时间长
 66w超级快充 充电速度十几分钟满格电
作为日常备用机 不打游戏够用了"
1,华为值得信赖，性价比很高，支持快充，而且是大电池，指纹识别，人脸识别，等等功能都有，使用很流畅，拍照清晰，待机时间长，不用老是充电，外观也很好看，屏幕清晰而且很大，方便实用。
1,"很不错的机子 颜值也很高 用着很舒服 好用 好看 备用机没的说 赞一个
外形外观：颜值高
屏幕音效：音质可以
拍照效果：拍照杠杠的
运行速度：大内存不错"
1,买来送给父母的，很喜欢，还想给自己回购一个，弟弟妹妹一人一个，然后一起拍拍拍拍拍拍拍美美美美美美美的照片，附上一下雪景照片，像素也是杠杠滴！喜欢喜欢超级喜欢。除了拍照录视频，就是看电视剧，刷抖音，也不用来玩游戏，新手机就棒，杠杠的。
1,反应挺快的，拿着非常顺手，运行快，拍照清晰，包装完好，不错的选择，以后继续支持国货，加油加油加油
1,买给家里老人的 金色超级好看啊 磨砂质感不沾指纹 开机试了一下 非常顺滑流畅 屏幕够大 电池够大 充电速度够快 容量够用 性价比很高 过年了想给老人换手机的都买起来
1,"一直都是国产的用户,这次的手机真的超好用,更流畅,机身颜色是我最喜欢的,最大的亮点直屏，拿在手里握感非常舒服！银色没有让我失望,高端大气上档次,用了收弧设计,手机的手感体验很不错。
手机拍照清晰,不卡级,声音清晰,性价比高。支持国产手机，良心价格！"
1,"外形外观：美观大方，厚度适中
屏幕音效：屏占比高
拍照效果：八倍焦距，清晰自然
运行速度：无卡顿
待机时间：超长待机，电池容量大
其他特色：单手持握"
1,手机试用了下 很高大上，也符合老人的需求 内存足够大 屏幕大 拍照也很漂亮，也推荐给同事买了。上午下单晚上就收到了 一次满意的购物
1,"这么多年一直都是荣耀,家人用的也都是荣耀。从荣耀V8，荣耀V10，再到荣耀V20，现在荣耀X30，支持国货。边框很窄，屏幕反应很快,很流畅，摄像很清晰很有画面感,内存也很大,运行流畅不卡顿,赞一个!价格实惠,性价比高,送货快捷!屏幕很大,看着很爽!贴膜已经贴好了,手机套也送。最重要的是系统干净广告少，这一点很喜欢。"
1,"从17年我用的第一个手机开始，就对荣耀手机有了很好的感官，上个月和这个月给父母都把手机换成了荣耀，荣耀手机确实不错，相信荣耀，支持，我自己的手机用了三年了，也是荣耀，这么久了手机还是一如既往的流畅，内存也够大。
昨天晚上买的X30今天早上就送到了，手机很好看，速度很快，越做越好了！"
1,屏幕还是很舒服的，系统流畅，比起x10不弱，继承华为优良传统，给父母用，配置反而不重要
1,"外形外观：外形美观大方，手感丝滑。
屏幕音效：挺好的。
拍照效果：清晰。
运行速度：快。
待机时间：充电速度超快，不过，耗电也挺快的。"
1,我觉得荣耀x30这个手机还是非常实用的，像我不打游戏，不需要这个CPU特别好，但是省电啊，反而是对护眼和这个长续航有非常大的需求。这个手机的材质是塑料的，那么可以减轻重量也很有帮助，我感觉这个手机非常适合我。
1,手机收到货了，物流挺快的，买给父亲的，待机时间长，音质不错，配置很高，运行也流畅，性价比很高，外观时尚，很漂亮，很满意！想买的朋友可以直接入手，很推荐这款！
1,准备买一部安卓机作为备用，选来选去，在这两千块的价格区间，最后还是选择了荣耀X30。昨晚下单，今天到货，外观不错，设计也不错，运行起来流畅。性价比很高。京东小哥很奈斯。点个赞。
1,"外形外观：时尚美观
屏幕音效：很好
拍照效果：极佳
运行速度：流畅
待机时间：超长加快充
其他特色：使用后再评"
1,"?商品收到了，包装得很好，物流非常快，客服态度很积极，有问题及时解答！总体来说非常满意！
外形外观：好看
拍照效果：好
屏幕音效：好
运行速度：快
待机时间：长"
1,颜值相当不错，好看。手感也很好，性价比高，金色真的很好看。对于这个价格好说，配置款式都是上好的选择。支持国货，送父亲的，他很喜欢。
1,"外形外观：很好看，很像mate40.
屏幕音效：音响很好，拿来看电影很不错
拍照效果：还行吧，反正和单反不能比，比一般般的还是差不多
运行速度：8+128不算小，够用了，就玩哈利波特，
待机时间：这个很长，差不多两天充一次电吧"
1,"外形外观：外观超级美
屏幕音效：音效还行
拍照效果：拍照可以的
运行速度：速度很快
待机时间：还没测试
其他特色：挺好的，给老人用足够了，表示很满意的"
1,给老人买的新手机  大品牌值得信赖  使用感流畅  屏幕显示清晰  特意买了内存大一些了  适合老人拍照和拍视频  自带的APP适合日常使用  操作很简单  老人收到以后非常满意  给京东自营的物流点赞！
1,颜值超高，银色背壳下，隐隐约约透出一层淡淡的粉色光泽。轻薄的机身搭配超窄边框的大屏。爱了爱了&hellip;
1,"外形外观：很有质感，非常大气
屏幕音效：不错哦
拍照效果：照片效果不错
运行速度：快，很喜欢的型号，买来果然没有失望，喜欢。。。
待机时间：长，"
1,"外形外观：外观设计很好，颜值很高
屏幕音效：屏幕手感不错
拍照效果：拍照效果一如既往的好
运行速度：内存够大，系统流畅性很好
待机时间：新机待机还是不错，充电够快"
1,上手体验感还是不错的。流畅，超大容量，再加上超级快充，非常不错。
1,"拍照效果：很好，清晰度很高。
运行速度：快，比原来手机快多了。
屏幕音效：全面屏真心好。"
1,"外形外观：大小感觉非常合适
屏幕音效：声音也非常不错
拍照效果：够我的需要了，夜景非常清晰可见
运行速度：挺快的呢
其他特色：最最主要的是新上市的，价格还非常满意，颜色我选的是银色，感觉女生用非常不错呢，看着就清新，正是我想要的，就是希望能用住！！加油！"
1,"外形外观：高端大气，非常喜欢，颜色好好看
屏幕音效：屏幕高清，色彩还是很艳丽的
拍照效果：摄像头算是全面升级了
运行速度：目前很流畅，操作顺滑
待机时间：电池很大，还没完全测试过，目测待机肯定可以"
1,有几年自己没买手机了，给父母买个老人机，就买了X30，到货手机很漂亮，操作和华为的操作系统差不多，屏幕大，有简单模式，老人用方便，4800ma的电量，66w快充，一千多还是很值的
1,"首发款荣耀X30，颜值妥妥的在线，外观大爱，实物比图片好看很多！手感一流，重量适中，长期玩手机不会累！性能真5G双卡双待，大电池容量，大屏幕显示，窄边框设计，运行流畅，体验很好！关键是价格，太给力了！！！计划再入手一台，
荣耀加油，京东加油！"
1,"外形外观：尺寸刚刚好，质量也非常好，店家的包装太用心了，值得推荐！

屏幕音效：音色不错，听歌音质很好，打电话语音也?杂音。

拍照效果：照片很清楚，老妈爱上了?
运行速度：运行速度很快很流畅
待机时间：平时刷视频比较多，不打游戏，待机时间还是可以的"
1,"手机很漂亮呀
又薄，手感也很好，大小也很适合
送给妈妈的礼物
屏幕大，可调字体，声音
妈妈用得很顺手
内存大，可以多拍照片
速度也很好
现在手机只买国产的品牌，很棒
拍照效果：可以自己选各种"
1,家里人都是荣耀的忠粉，新到手的这款颜值真是高啊，背壳很光有光有泽，会变色，大小也合适，大屏丶快充、照相功能都满足了我的需求，买的256内存，可以存好多文件，喜欢。
1,非常不错的一款手机，系统非常流畅，洁面简洁实用，使用起来手感很好：摄像头像素也不错，完全满足日常需要
1,筛选了好几款，最后还是选择了X30，性价比相对比较好。第一时间下单拿到手机后还是没失望，大圆摄像头设计最喜欢。哈哈~使用也比较流畅。使用一段时间后再来看看。
1,原来的Nubia z17用了四年多，摔得粉碎，不得不换了，千元5G选了荣耀X30，入手手感真不错，屏幕够大，蓝色很炫，开机运行也很流畅，感觉不错，就是不知道是否可以用得住，总体还是性价比很高
1,首先是物流、配送很快，很及时。手机买来给老人用的，之前的手机屏幕亮度很暗，调也调不出来，这块手机不错，直板手机，屏幕亮度可以，运行流畅，66W快充，充电超快。老人用完全够用，其实要求不多的年轻人用也是足够的，整体用起来还是不错的。
1,之前的工作手机卡了，这个买来当工作手机用，很好用，充电很快，手机屏幕太大了，哈哈哈哈哈，这个颜色真的很喜欢，点赞?
1,给婆婆买的，婆婆很喜欢，有老人简单模式，字体很大，很方便，荣耀的质量没的说，质感很好，屏幕很清楚，物流也很快～
1,"外形外观：全新未拆，颜值很高，比我的mate40稍大一点，但是摸上去塑料感还是明显。
屏幕音效：单扬声器，听个响声
拍照效果：拍照效果比想象的好，这价位平均水平
待机时间：续航目测很给力。
运行速度：运行速度不装毒瘤软件很流畅。"
1,"外形外观：高端大气上档次
屏幕音效：屏幕很清晰，老人用起来很不错
拍照效果：效果很棒
运行速度：很快
待机时间：时间很长，一天都没问题
其他特色：阳光下各种配色都很不错！"
1,不错 昨天晚上下的单 今天下午就到了 手机很流畅  电池也特别大 超级薄
1,华为手机不错，这款性能满意，反应很快，待机时间也不错！
1,手机棒棒的，运行速度超快，拿着也好看，价格很优惠，华为荣耀，年轻人首选~在京东买家电能有10年了，有保障！放心！售后那是无敌好！
1,太棒了，昨天从下单到收货也就几个小时。手机外形好看，运行速度快，手感很好。联系客服，询问相关问题，也都耐心解释，很满意。另外，我们家用的都是荣耀手机，我的最早用的V8，昨天也光荣下岗了，突然有许多不舍～用了快七年了，没维修过一次。
1,"不错很喜欢，屏幕很大感觉一点都不像是1000块的手机
外形外观：高大上
拍照效果：不错
运行速度：很快
待机时间：长
其他特色：外形很好看"
1,"外形外观：这个颜色很好看，特别靓
屏幕音效：还可以
拍照效果：比较清晰
运行速度：嗖嗖的
昨晚下的单子，今天中午就到了，京东的速度真是没话说，手机用一段时间再给你们说感受"
1,"外形外观：很棒，屏幕很大，而且屏占比很高，基本没啥边框
屏幕音效：音效不错
拍照效果：拍照效果一般，和普通手机差不多，不算差
运行速度：很快，新手机就是不一样
待机时间：不错，电池4500毫安

其他特色：性价比很高"
1,"不错，看着不像这个价位的
屏幕音效：非常好
拍照效果：可以的
运行速度：运行稳定，不卡顿
待机时间：待机也挺长的"
1,"外形外观：外观非常漂亮，蓝色是孩子比较喜欢的颜色显得很亮
拍照效果：拍照孩子一般很少用
运行速度：速度还可以吧，目前打王者没卡
待机时间：待机时间很不错，一天充一次电"
1,"这个手机真的挺好，性价比高，给妈妈使用，屏幕大，听筒声音也很大，价格实惠，
屏幕音效：分辨率挺高，屏幕看着很清晰
拍照效果：还行
待机时间：电量挺经用，充电速度很快"
1,这个手机不错，给老爸买的他很喜欢，喜欢的小伙伴们不要犹豫可以放心下单，京东品牌值得信赖，喜欢喜欢、爱不释手呢&hellip;&hellip;
1,"外形外观：很漂亮 渐变色 不同角度的光源下颜色不一样 很好看
拍照效果：很不错 日常照相就够了
运行速度：很流畅"
1,首先物流超级快，凌晨下单晚上6点就到啦！打开惊艳啦外观设精致，冲着这款手机120Hz高刷超窄边全视屏，66W超级快充，大容量电池?续航能力超长！拍照效果也非常奈斯！值得购买！
1,屏幕大，边框很小，刷新率高，显示效果非常细腻，系统运行流畅，待机时间很长，一般使用一天一充无压力，摄像头设计很好，拍照效果很好。
1,家里人用的手机都是荣耀的，物美价廉，值得信赖。这款新上市的x30很给力，外观漂亮，几乎满屏太帅了，小尺寸放手里好拿，运行流畅，颜色真实自然，侧边指纹解锁方便，充电超快，总之挺满意的！
1,"外形外观：比较高大上，感觉四五千的手机
屏幕音效：清晰度不错
拍照效果：像素很满意，细节也很清晰
运行速度：打游戏完全没问题，很快
亮点是电池点亮真可以，正常用三天都没问题，打游戏不怕没电，可以的，一千多值得推荐"
1,手机用了两天了，系统流畅，没有卡顿，机身很薄颜色也很漂亮，现在用的也是华为手机，质量很好，看到新出的就又买了，性价比高，支持国产手机，支持华为！
1,手机给老妈买的，手机看着很好看，老人也很喜欢，比起上一个手机，无论从反应时间，还是从拍照效果，都好很多。只是指纹解锁不是屏内解锁，技术含量感觉少了好多。后期看使用效果，再做追评。
1,荣耀X30外观特别漂亮，线条流畅，手感很好，内存大，电池容量4700毫安，分辨率高，屏幕大，非常适合老人家使用，京东物流必须赞一个，上午下单下午就能收到，避免了等待时间，赞?
1,给我妈买的，性价比很高，充电快，屏幕大，颜色很好看，里面软件很全，基本上不用下载了，到手就可以用
1,拍照效果：拍照很清晰，适合拍摄人物景色都可以 电池续航：充电蛮快的 闪充 显示效果：显示清晰，屏幕也大，还护眼 运行速度：速度很快，5g用的很好，妈妈体验来感觉也痕赞 通信音质：通话音质也很清晰 其他特色：手机颜色很好看，会变色，摄像头很有特色
1,"外形外观：外观好看
屏幕音效：反应很快
拍照效果：基本够日常使用
运行速度：反应速度很快
待机时间：还没有验证，等有结果了再评价
其他特色：总体看起来是一款很不错的手机，做工精致，使用便捷，反应快。"
1,"运行速度：运行速度很快
屏幕音效：声音大，屏幕大适合老人用
拍照效果：拍照清晰，夜间拍摄效果很好不错
待机时间：待机时间长
其他特色：充电速度快"
1,手机很好，外观好看，边框很窄，跟曲面屏有一拼了，显示清晰，性价比很高。使用比较人性化，越来越智能了，拍照还可以，够用，运行流畅，暂时没有遇到卡顿的情况。待机也够用，一天用五六个小时的情况下，一天充一次电。
1,手感非常舒服 大屏幕适合游戏刷剧 快充电确实不错 待机时间也很长 这款产品是性价比超高的一款 适合学生老人使用 质量也很不错 拍照效果很好
1,屏幕真不错，66w快充也很好，比想象中轻，695够用了，后盖质感还是不错的
1,上午10点多下单，晚上准时送达，京东的物流非常给力，赞。手机外观非常漂亮，非常像高端旗舰手机，屏幕非常细腻，背面的摄像头很好看，充电器和数据线非常不错，整体来说非常满意，特别适合给家长使用，非常赞。
1,给老人买的，字可以调很大，简单模式很不错，适合老人，66w快充超级快，太方便了，外观也很大方
1,外观漂亮好看，试用了一下，感觉很流畅，操作很方便，已用了两个华为荣耀手机机，第二个还是鸿蒙系统，唯一的遗憾是这个手机耳机插孔跟我以前的耳机不同，看来只能买蓝牙耳机了。京东物流很快，昨晚下单今天就收到了。
1,"外形外观：有棱有角，比较薄，很好看
屏幕音效：120Hz超窄边屏幕
拍照效果：4800万像素，离近了还是会有一点虚
运行速度：刚刚买来的速度都是比较快的，希望时间长了还会快
颜色很好看，春节期间物流2天送到啦"
